Date,Cases Rate - Total,Deaths Rate - Total,Hospitalizations Rate - Total,Cases Rate - Age 0-17,Cases Rate - Age 18-29,Cases Rate - Age 30-39,Cases Rate - Age 40-49,Cases Rate - Age 50-59,Cases Rate - Age 60-69,Cases Rate - Age 70-79,Cases Rate -  Age 80+,Cases Rate - Female,Cases Rate - Male,Cases Rate - Latinx,Cases Rate - Asian Non-Latinx,Cases Rate - Black Non-Latinx,Cases Rate - White Non-Latinx,Cases Rate - Other Race Non-Latinx,Deaths Rate - Age 0-17,Deaths Rate - Age 18-29,Deaths Rate - Age 30-39,Deaths Rate - Age 40-49,Deaths Rate - Age 50-59,Deaths Rate - Age 60-69,Deaths Rate - Age 70-79,Deaths Rate - Age 80+,Deaths Rate - Female,Deaths Rate - Male,Deaths Rate - Latinx,Deaths Rate - Asian Non-Latinx,Deaths Rate - Black Non-Latinx,Deaths Rate - White Non-Latinx,Deaths Rate - Other Race Non-Latinx,Hospitalizations Rate -  Age 0-17,Hospitalizations Rate -  Age 18-29,Hospitalizations Rate -  Age 30-39,Hospitalizations Rate -  Age 40-49,Hospitalizations Rate -  Age 50-59,Hospitalizations Rate -  Age 60-69,Hospitalizations Rate -  Age 70-79,Hospitalizations Rate -  Age 80+,Hospitalizations Rate -  Female,Hospitalizations Rate -  Male,Hospitalizations Rate -  Latinx,Hospitalizations Rate -  Asian Non-Latinx,Hospitalizations Rate -  Black Non-Latinx,Hospitalizations Rate -  White Non-Latinx,Hospitalizations Rate -  Other Race Non-Latinx,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Female,Cases - Male,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Female,Deaths - Male,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx
01/21/2021,28.6,0.5,1.5,17.6,33.3,32.7,36.6,30.6,25.4,24.2,24.3,29.1,27.8,31.2,15,17.4,18.2,36.2,0,0,0.1,0.2,0.4,1.4,2.3,5.2,0.4,0.6,0.6,0.5,0.7,0.3,0,0.2,0.4,0.4,0.9,1.8,3.7,5.8,8.4,1.5,1.5,1.4,0.5,1.9,1.2,1.4,773,13.4,40.3,96.9,183.9,149.4,123,95.9,66.7,37.6,19.4,402.7,366.4,242,27,136.3,164.1,43.3,0,0,0.3,0.6,1.3,3.6,3.6,4.1,5.4,8,4.3,0.9,5.1,3.1,0,1.3,2.4,2,3.1,5.7,9.9,9,6.7,20.6,19.7,10.6,0.9,15.3,10.6,1.7
10/08/2020,16.1,0.1,0.5,9,22.6,19.4,19.1,17,11.6,11.6,8.2,15.6,16.4,20.2,5.5,7.5,12,14.3,0,0,0,0.1,0.1,0.2,0.4,1.8,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.4,0.4,0.4,0.4,1,1.7,2.1,0.4,0.6,0.5,0.3,0.6,0.4,0.4,434.9,3,13.4,49.1,124.7,88.6,64.1,53.1,30.6,18,6.6,216.9,217,156.7,9.9,58.9,107.7,17.1,0,0,0,0.3,0.3,0.4,0.6,1.4,1.6,1.4,0.7,0.1,0.9,1.1,0,0.1,2.1,1.7,1.3,1.3,2.6,2.6,1.7,5.9,7.6,3.9,0.6,4.6,3.9,0.4
10/07/2020,14.8,0.1,0.5,8.1,21.1,18,18,15.5,9.5,11.2,7.1,14.3,15.2,18.7,4.8,6.5,11.1,14.7,0,0,0,0,0.2,0.2,0.5,1.6,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.3,0.5,0.4,0.5,1.2,1.7,2,0.5,0.6,0.6,0.3,0.7,0.4,0.4,400.4,3.1,14.7,44.7,116.4,82.1,60.6,48.6,24.9,17.4,5.7,198.6,201,145,8.7,51,100,17.6,0,0,0,0,0.6,0.6,0.7,1.3,1.4,1.7,1,0.1,0.9,1,0,0.3,1.9,2.3,1.3,1.6,3.1,2.7,1.6,6.6,8.1,4.7,0.6,5.3,3.7,0.4
01/18/2021,31.4,0.5,1.9,19.5,36.3,36.7,39.1,33.6,29.2,24.7,28.8,31.9,30.5,33.3,18,18.9,19.9,36.6,0,0,0,0.2,0.5,1.5,1.9,5.7,0.3,0.7,0.6,0.8,0.6,0.3,0.1,0.2,0.7,0.8,1.4,2,4.2,7.6,10.5,1.9,1.9,1.6,0.6,2.6,1.4,2.5,850.4,13.6,51.3,107,200.7,167.4,131.7,105.3,76.7,38.4,23,442,402.1,258.3,32.4,148.3,179.3,43.7,0,0,0,0.6,1.6,3.9,3,4.6,4.6,9,4.7,1.4,4.7,2.6,0.1,1,4.1,3.6,4.7,6.3,11.1,11.9,8.4,26,25.3,12.6,1,20.3,12.4,3
10/18/2020,27.3,0.1,0.9,13.8,36.5,35.3,34.7,29.1,21.2,15.5,14.6,27.1,27.2,35.1,9.6,13.7,19.4,25.9,0,0,0,0.1,0.1,0.3,0.5,1.3,0.1,0.2,0.2,0,0.2,0,0,0.2,0.5,0.3,1,1.1,1.7,2.1,4.3,0.9,0.8,1,0.3,1,0.6,0.8,738.1,3.3,23.6,75.9,201.9,161.3,116.7,91,55.7,24,11.7,375.9,359,272.6,17.3,107.1,174.6,31,0,0,0.1,0.3,0.3,0.9,0.7,1,1.3,2,1.3,0,1.6,0.4,0,1,2.9,1.6,3.4,3.4,4.6,3.3,3.4,12.3,11.1,7.7,0.6,7.6,5.4,1
07/21/2020,9.5,0.1,0.7,5.1,13.3,11.9,11.2,9.4,7.3,6.3,6.6,9.5,9.4,11.7,2.2,8.9,5,9.4,0,0,0,0.1,0.2,0.4,0.4,0.9,0.1,0.2,0.2,0.1,0.2,0.1,0,0.1,0.6,0.5,1,0.7,1,1.9,2.5,0.8,0.6,0.6,0.2,1.3,0.4,0.2,257.1,3.4,19.1,28.1,73.3,54.1,37.7,29.6,19.3,9.7,5.3,132.1,123.7,91,4,70,45.4,11.3,0,0,0.1,0.3,0.7,1,0.6,0.7,1.4,2,1.4,0.1,1.3,0.6,0,0.4,3.3,2.3,3.3,2.1,2.7,3,2,10.7,8.4,4.6,0.3,10,3.3,0.3
10/22/2020,35.3,0.1,1.2,20.4,45.5,44.5,45,36.9,27,22.2,20.4,35.3,35,44.6,12.1,17.7,24.7,32.5,0,0,0.1,0.1,0.1,0.4,0.4,2,0.1,0.2,0.2,0,0.2,0.1,0.1,0.2,0.6,0.6,1.1,1.8,2.4,3.6,6.6,1.3,1.2,1.6,0.3,1.5,0.8,1,955.3,4,33.4,111.9,251.6,203.1,151.6,115.4,71,34.4,16.3,489.7,462.4,346.3,21.7,139,222.3,38.9,0,0,0.3,0.3,0.3,1,0.6,1.6,1.7,2.3,1.3,0,1.6,1,0.1,1,3.1,2.9,3.7,5.6,6.3,5.6,5.3,18,15.3,12.1,0.6,11.4,7.4,1.1
01/22/2021,27,0.5,1.3,17.1,30.7,31.2,33.8,29.8,24.6,22.7,23.2,27.6,26.2,30.2,13.7,16.4,16.6,33.7,0,0,0.1,0.1,0.4,1.5,2.5,4.8,0.4,0.6,0.6,0.4,0.6,0.4,0,0.2,0.4,0.4,0.8,1.6,3.2,5.2,8.6,1.2,1.4,1.1,0.5,1.8,1.1,1.4,731.4,13.6,36.1,93.7,170,142.3,113.6,93.1,64.6,35.3,18.6,383.1,346.3,234.3,24.6,128.3,149.7,40.3,0,0,0.3,0.4,1.3,3.9,3.9,3.9,5.4,8.1,4.6,0.7,5,3.3,0,1.1,2.1,2,2.6,4.9,8.4,8,6.9,17.1,19,8.9,0.9,14.1,9.6,1.7
01/23/2021,26.8,0.5,1.3,16.7,30.2,32.2,32.5,29.6,24.2,22.5,23.9,27,26.4,29.1,14.1,16.4,16.7,34.7,0,0,0.1,0.1,0.5,1.3,2.4,5,0.4,0.6,0.5,0.4,0.7,0.3,0,0.2,0.4,0.5,0.7,1.5,3,5.1,8.4,1.2,1.4,1.2,0.5,1.8,0.9,1.1,724.9,13.1,34.3,91.4,167,146.7,109.3,92.6,63.6,35,19.1,374.7,348,226.1,25.3,128.4,150.4,41.4,0,0,0.3,0.3,1.4,3.4,3.7,4,4.9,8.3,3.7,0.7,5.6,3.1,0,0.9,2,2.1,2.3,4.6,7.9,7.9,6.7,16.4,17.9,9,0.9,13.9,8.1,1.3
07/29/2020,10.9,0.1,0.6,6.5,15.1,13.7,13.2,10.4,7.1,6.5,8.4,11.6,9.9,14.9,5.1,8.3,6.1,8.8,0,0,0,0.2,0.1,0.3,0.6,1.3,0.1,0.2,0.2,0,0.2,0.1,0,0.1,0.4,0.6,0.8,0.8,0.8,1.2,2.7,0.6,0.6,0.7,0.4,0.8,0.3,0.5,293.7,3.9,16.1,35.7,83.3,62.4,44.3,32.6,18.6,10.1,6.7,160.3,131.3,116,9.1,65.1,55,10.6,0,0,0.1,0.6,0.4,0.9,0.9,1,1.9,2,1.3,0,1.7,0.9,0,0.3,2.1,2.7,2.6,2.4,2,1.9,2.1,7.9,8.3,5.6,0.7,6.6,2.6,0.6
01/24/2021,26.5,0.5,1.2,16.5,30.4,32,31.8,28.4,24.1,22.3,22.3,26.8,26,28.7,14.5,16,16.8,33.8,0,0,0.1,0.1,0.5,1.4,2.5,4.3,0.4,0.6,0.5,0.4,0.7,0.3,0,0.1,0.3,0.4,0.6,1.2,2.9,5.1,7.7,1.1,1.2,1.1,0.6,1.7,0.7,1.1,716.7,13.3,31.7,90.7,167.9,146,107.1,88.9,63.4,34.7,17.9,370.9,343.6,223.3,26.1,125.6,151,40.4,0,0,0.3,0.4,1.7,3.6,3.9,3.4,5.7,7.6,3.9,0.7,5.7,3,0,0.7,1.7,2,1.9,3.7,7.7,7.9,6.1,15.3,16.4,8.6,1,13.7,6.4,1.3
01/25/2021,27.3,0.5,1.2,17.1,31.8,32.3,32.7,29.6,25.1,22.5,21.6,27.5,26.9,30.4,14.1,16.5,17,34.7,0,0,0.1,0.1,0.5,1.1,2.5,4.6,0.4,0.6,0.5,0.4,0.6,0.3,0.1,0.2,0.3,0.5,0.6,1.3,2.6,4.9,8.8,1.1,1.3,1.1,0.5,1.8,0.7,0.8,737.9,12.9,32,93.7,175.7,147.3,110.1,92.6,66,35,17.3,380.6,355,235.9,25.4,129.1,152.9,41.4,0,0,0.4,0.4,1.4,3,3.9,3.7,5.4,7.4,3.9,0.7,5,3.1,0.1,0.9,1.6,2.3,1.9,4.1,6.7,7.6,7,15.3,16.7,8.3,0.9,14.4,6.7,1
10/25/2020,38.4,0.2,1.4,22.7,49.3,48.4,47.8,40.1,29.7,24.7,22.1,39,37.5,46,13,19.4,27.5,37.8,0,0,0,0.1,0.1,0.4,0.8,2.7,0.2,0.2,0.2,0,0.3,0.2,0.1,0.2,0.5,1,1,1.9,2.9,4.1,6.6,1.4,1.4,1.6,0.4,1.8,1,0.8,1038.6,5.4,37.6,124.6,272.9,220.7,160.7,125.4,78,38.4,17.7,540.6,495.1,357,23.4,152.1,247.7,45.1,0,0,0.1,0.4,0.3,1.1,1.3,2.1,2.6,2.9,1.4,0,2,1.9,0.1,1.1,3,4.6,3.4,6,7.7,6.4,5.3,19.6,18,12.6,0.7,14,8.7,1
10/26/2020,40.3,0.2,1.5,23.8,52.7,50,51.8,40.6,30.7,26.9,22.3,40.9,39.5,47.6,14.6,20.4,28.5,39.9,0,0,0,0.1,0.1,0.3,0.9,3.8,0.2,0.2,0.2,0,0.2,0.3,0.1,0.2,0.6,1.1,1.1,1.9,3.3,4.9,7.5,1.5,1.6,1.9,0.6,1.8,1.1,1.1,1091.7,6,41.1,130.6,291.3,228,174.1,127.1,80.9,41.7,17.9,566.7,521.9,369.9,26.3,159.7,256.1,47.7,0,0,0.1,0.4,0.3,0.7,1.4,3,3,3,1.9,0,1.7,2.3,0.1,1,3.6,4.9,3.6,5.9,8.7,7.6,6,20.4,20.7,14.6,1,14,9.6,1.3
10/27/2020,42.7,0.2,1.6,24.9,56.5,53.4,54.1,42.4,32.3,27.4,23.9,43.3,41.7,50.4,14.9,22.1,29.3,46,0,0,0,0.1,0,0.4,0.9,3.6,0.2,0.2,0.3,0,0.2,0.2,0.1,0.2,0.6,1,1.1,2.2,3.4,4.9,8,1.6,1.6,1.8,0.6,1.9,1.1,1.2,1154.4,5.9,42.9,136.9,312.4,243.9,181.9,132.7,84.9,42.6,19.1,600.7,550.1,391.1,26.7,173,263.9,55,0,0,0.1,0.4,0,1,1.4,2.9,3,2.9,2.1,0,1.4,2.1,0.1,1.3,3.3,4.7,3.9,6.9,8.9,7.6,6.4,22.3,20.6,14.3,1.1,15.1,10,1.4
10/28/2020,45.7,0.2,1.7,27.5,58.7,58.4,58.9,45.3,33.7,29.1,25,46.4,44.5,55.2,15.7,23.3,30.1,48.2,0,0,0,0.2,0,0.6,1.1,2.5,0.2,0.3,0.3,0,0.2,0.2,0,0.3,0.6,1,1.3,2.3,3.3,5.3,9.3,1.8,1.6,1.9,0.8,2.1,1.2,1.4,1235.6,6.1,45.7,150.7,324.7,266.3,198.1,141.7,88.7,45.1,20,643.7,587.3,428.7,28.3,182.7,271,57.6,0,0,0.1,0.6,0.1,1.6,1.7,2,2.6,3.6,2.3,0,1.7,2,0,1.6,3.6,4.7,4.4,7.1,8.6,8.3,7.4,24.4,21.3,14.4,1.4,16.3,10.9,1.7
01/26/2021,24.9,0.4,1.2,15.4,28.9,29.7,30.5,28.1,22.5,19.9,18,25,24.6,26.6,12.9,15.7,15.4,31.7,0,0,0.1,0.1,0.3,0.9,2.3,4.5,0.4,0.5,0.4,0.2,0.6,0.3,0.2,0.1,0.3,0.6,0.7,1.3,2.6,4.8,8.4,1.1,1.3,1,0.5,1.9,0.7,1,674.7,11.6,32.3,84.4,159.6,135.6,102.6,87.9,59.3,30.9,14.4,346.6,324.7,206.6,23.3,122.9,138.9,37.9,0,0.1,0.4,0.4,1,2.4,3.6,3.6,5.3,6.3,3.3,0.4,4.9,2.7,0.3,0.7,1.6,2.7,2.3,4.1,6.7,7.4,6.7,15.7,16.6,7.6,0.9,15.3,6.7,1.1
01/27/2021,24.3,0.4,1.2,14.5,27.2,28.9,30.1,28.2,22.7,20,17.9,24.4,23.8,25.9,12.6,15.1,14.9,30,0,0,0.1,0.1,0.3,0.9,2.2,5.4,0.3,0.5,0.4,0.2,0.6,0.3,0.2,0.1,0.3,0.6,0.7,1.4,2.4,5.2,7.5,1.2,1.2,1,0.6,1.9,0.7,1,656.3,11.7,31.9,79.7,150.3,131.9,101.1,88.1,59.7,31,14.3,338.4,314.3,201,22.6,118.7,134.1,35.9,0,0.1,0.3,0.4,0.9,2.3,3.4,4.3,4.7,7,3.3,0.4,5,2.7,0.3,0.7,1.7,2.6,2.3,4.3,6.3,8,6,16.4,15.4,7.4,1,15.3,6.4,1.1
01/28/2021,23.1,0.4,1.1,14.1,26,27.2,28.7,26.4,21.7,19.1,17.9,23.2,22.8,24.2,12,14,14.7,27.7,0,0,0.1,0.1,0.3,0.9,2.3,5.5,0.3,0.5,0.4,0.3,0.6,0.3,0.2,0.1,0.4,0.6,0.6,1.2,2,4.9,8,1.1,1.1,0.9,0.5,1.8,0.8,0.8,625.9,11.9,30.1,77.6,143.7,124.1,96.7,82.7,57,29.7,14.3,321.9,300.6,187.6,21.6,110.1,131.9,33.1,0,0.1,0.3,0.3,0.9,2.3,3.6,4.4,4.7,7.1,3.4,0.6,4.9,2.7,0.3,0.6,2,2.6,2,3.9,5.1,7.6,6.4,15,15.1,6.9,0.9,13.9,7,1
01/29/2021,22.4,0.5,1.1,13.7,25.4,25.8,28,25.5,21.2,18.9,17,22.4,22.1,23,11.8,13.4,14.5,25.5,0,0,0.1,0.2,0.2,1,2.2,5.7,0.3,0.6,0.5,0.4,0.6,0.3,0.2,0.1,0.4,0.5,0.6,1.1,2.2,4.9,8,1.2,1.1,0.9,0.6,1.8,0.8,0.6,605.9,12.3,30.7,75.1,140.6,117.7,94.1,79.7,55.7,29.3,13.6,310.7,291.6,179,21.1,104.9,130.9,30.4,0,0.1,0.3,0.6,0.7,2.6,3.4,4.6,4.3,8,3.9,0.7,4.9,2.4,0.3,0.6,2.1,2.4,2.1,3.6,5.9,7.6,6.4,16.7,14,7.3,1,14,7,0.7
12/22/2020,43.6,0.9,1.9,26.6,47.7,48.7,57.2,50,40,35,49.1,43.6,43.1,50.4,24.1,23.4,25.5,48.5,0,0,0.1,0.3,0.6,2,4.2,10.4,0.7,1,1,0.6,1,0.7,0,0.2,0.7,0.7,0.9,2.6,4.2,6.1,12.9,1.9,1.9,1.7,1.7,2.8,1.1,1.4,1180.6,23.3,50.7,146.1,264,222.3,192.3,156.4,105.1,54.4,39.3,604.6,569.1,391.3,43.4,183.1,229.1,58,0,0,0.4,1,1.9,5.1,6.6,8.3,9.9,13.4,7.6,1,8,6.4,0,1.1,4.1,3.1,3.1,8.3,11,9.4,10.3,26.1,24.4,13.3,3,22.1,9.9,1.7
12/26/2020,33.4,0.8,1.8,18.9,36.5,37.4,42.8,38,32.9,30.3,38.9,33.4,33.1,36.8,18.3,17.9,21.4,39.9,0,0,0,0.3,0.5,2,4.4,8.6,0.6,1,0.9,0.6,0.9,0.7,0,0.2,0.7,0.7,1.3,2,3.6,7.4,13.6,1.9,1.8,1.7,1.3,2.6,1.2,1.3,904.6,21.7,49.9,103.9,201.9,170.7,144.1,119,86.4,47.1,31.1,463.1,436.7,285.4,33,140.3,192.7,47.7,0,0,0.1,1.1,1.6,5.1,6.9,6.9,8.1,13.6,7,1.1,7.4,6.1,0,0.9,3.7,3,4.3,6.3,9.4,11.4,10.9,26.1,23.7,13.4,2.3,20.6,11,1.6
12/27/2020,33.6,0.8,2,18.6,36.5,37.4,42.4,39.2,34.3,31,39.8,33.7,33.2,36.7,17.9,17.8,21.5,41.5,0,0,0,0.2,0.5,1.8,4,9.5,0.6,0.9,0.8,0.6,0.9,0.7,0,0.1,0.5,0.6,1.3,2.5,4.2,7.4,15.5,1.9,2,1.8,1.4,2.8,1.4,1.2,910,20.9,53.6,101.9,202,170.6,142.7,122.6,90.1,48.1,31.9,466.7,437.9,284.7,32.1,139.9,193.1,49.6,0,0,0.1,0.7,1.6,4.7,6.1,7.6,8.4,12.4,5.9,1.1,7.3,6.4,0,0.6,2.9,2.9,4.4,7.9,11,11.6,12.4,26.9,26.7,13.9,2.6,21.7,12.4,1.4
01/01/2021,40.1,0.8,2.3,22.7,46.4,47.8,45.8,47.9,38.8,31.3,38.4,40.8,38.9,45.5,16.3,19.7,25.4,49.1,0,0,0,0.3,0.7,1.6,4.3,8.2,0.6,1,0.9,0.4,0.8,0.7,0.2,0.2,0.4,0.9,1.4,3.7,4.9,7.7,15.5,2.2,2.3,2.1,1.1,3.2,1.4,2.4,1084.9,20.7,61.3,124.7,256.7,218.1,154,149.9,102,48.6,30.7,565.4,513,353.4,29.3,154.9,228.9,58.7,0,0,0.1,1,2.1,4.1,6.7,6.6,7.9,12.9,6.9,0.7,6.6,6,0.3,1.3,2.4,4,4.6,11.6,13,12,12.4,30.9,30.4,16.6,2,25,12.4,2.9
01/30/2021,21.6,0.5,1,13.8,24.5,24,26.6,24.5,20.8,18.3,16.6,21.6,21.3,22.1,11,13.1,13.9,24.2,0,0.1,0.1,0.2,0.2,1,2.3,5.4,0.3,0.6,0.6,0.3,0.6,0.3,0.2,0.1,0.3,0.5,0.6,1.1,2.1,4.6,6.4,1,1,0.9,0.5,1.5,0.8,0.5,583.3,12.4,28,75.6,135.7,109.4,89.6,76.6,54.7,28.4,13.3,298.7,280.9,171.7,19.7,102.7,125.4,28.9,0,0.3,0.3,0.6,0.7,2.7,3.6,4.3,4.1,8.3,4.3,0.6,4.7,2.4,0.3,0.6,1.9,2.3,2,3.6,5.4,7.1,5.1,14.4,13.6,6.7,0.9,12.1,7,0.6
08/27/2020,13.2,0.1,0.7,8.3,19.5,15,15.5,13.1,8.8,7.4,7.3,13.7,12.4,21.6,4,6,8.8,12.8,0,0,0,0.1,0,0.2,0.4,1.4,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0.4,0.5,0.6,1.1,1,2.1,2.5,0.7,0.7,0.8,0.2,0.8,0.4,0.7,356.1,2.9,18.4,45.6,107.9,68.4,52.3,41,23.1,11.4,5.9,190,163.6,167.4,7.1,47.1,79.4,15.3,0,0.1,0,0.3,0.1,0.6,0.6,1.1,0.9,2,1,0.1,1,0.7,0,0.7,2.1,2.1,2,3.4,2.7,3.3,2,9.4,9,6.6,0.3,6.6,3.9,0.9
08/28/2020,12.9,0.1,0.7,8.5,18.7,14.2,15.7,12.8,8.8,7.7,7.7,13.1,12.5,20.5,3.3,6.2,8.8,12.7,0,0,0,0,0,0.2,0.5,1.3,0.1,0.1,0.1,0.1,0.2,0.1,0,0.2,0.4,0.5,0.6,1,1,2.1,3,0.7,0.7,0.8,0.2,0.9,0.4,0.8,349.4,2.7,18.9,46.4,103.6,64.6,52.9,40.1,23.1,12,6.1,181.7,165.4,159.6,5.9,48.9,79.1,15.1,0,0.1,0.1,0.1,0.1,0.4,0.7,1,1,1.7,0.7,0.1,1.3,0.6,0,0.9,2.3,2.1,2,3.1,2.7,3.3,2.4,9.4,9.4,6.1,0.3,7.4,3.7,1
02/01/2021,19.3,0.4,1,12.5,22,20.9,24.5,22.9,17.2,15.8,15.7,19.2,19.2,20.3,9.9,11.8,12.6,21.9,0,0.1,0,0.1,0.3,1.4,1.7,5,0.3,0.6,0.6,0.2,0.6,0.2,0.1,0.1,0.4,0.4,0.7,1.2,2.1,4.1,5.5,1,1,1,0.2,1.4,0.7,1.2,522.4,12,27,68.9,121.7,95.4,82.4,71.6,45.3,24.6,12.6,265.7,253.6,157.3,17.9,92.3,113.1,26.1,0,0.3,0.1,0.3,0.9,3.7,2.7,4,4.3,7.7,4.7,0.4,4.6,2,0.1,0.4,2,2,2.3,3.9,5.6,6.4,4.4,13.4,13.6,7.4,0.4,11,6,1.4
11/12/2020,92.1,0.5,2.9,52.8,117.2,110.6,118.2,101.4,77,55.4,57.3,92.6,90.9,107.1,31,42.4,55.7,99.4,0,0,0.1,0.1,0.4,1.2,2.2,5.2,0.4,0.5,0.5,0.1,0.5,0.5,0,0.4,0.8,0.9,2.5,4.2,6.5,9.9,16.1,3,2.8,2.8,1.4,4,1.9,1.7,2492.6,12.7,78,290,648.3,504.6,397.9,317.3,202.6,86,45.9,1283.3,1199.4,831.6,55.7,332.4,501,118.7,0,0.1,0.3,0.4,1.1,3.1,3.4,4.1,6,6.7,4.1,0.1,4.1,4.1,0,2.1,4.4,4.3,8.6,13.3,17,15.4,12.9,41.1,36.9,22,2.6,31.7,17.4,2
12/28/2020,34.6,0.7,2,19.3,38.2,39.9,39.8,41.5,37.3,29.2,36.3,34.7,34,39.7,17.4,18.1,21.4,42.6,0,0,0,0.2,0.5,1.6,4,8.8,0.5,0.9,0.7,0.6,0.8,0.7,0,0.1,0.5,0.5,1.2,2.8,4.4,7.9,15.5,2,2.1,2,1.3,2.8,1.4,1.4,935.7,19.9,55,106,211.3,182,133.9,130,98.1,45.3,29,481.4,449.1,308,31.3,142.1,192.4,50.9,0,0,0.1,0.6,1.7,4.3,6.1,7,7.4,12.4,5.6,1.1,6.4,6.6,0,0.7,2.7,2.3,4.1,8.9,11.6,12.3,12.4,27.1,27.9,15.4,2.3,21.7,12.3,1.7
12/29/2020,36.5,0.7,2.1,20.4,40.4,43.1,42.3,44,37.4,29.8,38.4,37,35.6,42.7,17.1,19.1,22.3,45.2,0,0,0,0.2,0.5,1.8,3.8,9.1,0.5,1,0.8,0.5,0.8,0.7,0,0.2,0.5,0.6,1.3,2.8,4.6,7.4,15.7,2,2.1,1.9,1.4,2.8,1.4,1.6,988,20.1,55.9,112,223.4,196.9,142.4,137.9,98.3,46.3,30.7,513,469.6,332,30.7,150.1,200.6,54,0,0,0.1,0.6,1.6,4.7,5.9,7.3,7.4,12.7,6,0.9,6.4,6.7,0,1.1,2.6,2.7,4.4,8.9,12.1,11.4,12.6,28,27.9,15.1,2.4,21.7,13,1.9
02/02/2021,19.3,0.4,1,12.3,22.1,20.9,24,22.6,18.2,15.2,16.8,19.1,19.3,20,9.8,11.8,13.1,20.7,0,0,0,0.1,0.3,1.5,1.6,4.3,0.3,0.6,0.6,0.2,0.5,0.2,0,0.1,0.4,0.4,0.7,1.2,2.2,4.3,5.5,1,1,1,0.2,1.4,0.7,1,521.3,11.3,27.7,67.4,122,95.3,80.9,70.9,47.9,23.6,13.4,264.1,254.7,155.3,17.6,92.4,117.7,24.7,0,0.1,0.1,0.3,0.9,4,2.4,3.4,4,7.3,4.7,0.4,4,2,0,0.6,2.4,1.7,2.4,3.7,5.7,6.7,4.4,14.4,13.3,7.9,0.4,11,6.4,1.1
02/07/2021,16.9,0.3,1.3,10.3,20.3,19.4,19.6,19.5,15.7,12.5,15.7,16.7,16.9,16.9,8.7,10.8,12,17.9,0,0,0,0,0.1,1,1.1,3.6,0.2,0.3,0.3,0.2,0.4,0.3,0,0.2,0.4,0.6,1.2,1.8,2.9,4.5,6.1,1.4,1.2,1.3,0.3,2,0.7,1.4,457.4,7.9,35.7,56.7,112,88.4,66,61,41.3,19.4,12.6,231.7,223.3,131.6,15.6,84.4,108.3,21.4,0,0,0.1,0.1,0.4,2.6,1.7,2.9,3.3,4.6,2,0.3,3.1,2.4,0,1,2.4,2.9,4.1,5.7,7.7,7,4.9,19.7,16,9.7,0.6,15.7,6.6,1.7
09/08/2020,10.2,0.1,0.5,5.7,14.9,12.2,11.9,10.1,7.7,5.8,6.4,10.3,10,15.1,2.9,5.4,7.1,5.5,0,0,0.1,0,0.1,0.1,0.4,0.9,0,0.1,0.1,0,0.1,0,0,0,0.3,0.4,0.6,0.5,1,1.3,2.1,0.5,0.5,0.8,0,0.6,0.2,0.1,275.4,2.3,13.4,31.1,82.3,55.9,40.1,31.6,20.3,9,5.1,142.3,132.4,117.3,5.1,42.6,63.6,6.6,0,0,0.3,0,0.4,0.3,0.6,0.7,0.6,1.7,1.1,0,0.7,0.4,0,0.1,1.4,2,1.9,1.6,2.7,2,1.7,7,6.4,6.4,0,4.6,2.1,0.1
02/08/2021,15.8,0.3,1.4,9.5,18.3,18,18.4,17.8,15.7,12.2,17.1,15.6,15.8,15,8.7,10.6,11.2,16.7,0,0,0.1,0.1,0.2,0.8,1.4,3.4,0.2,0.4,0.3,0.2,0.4,0.3,0,0.2,0.6,0.8,1.2,2,2.6,4.8,7.1,1.6,1.2,1.3,0.3,2.1,0.8,1.6,427.1,8.4,37.9,52.1,101.4,82,61.9,55.7,41.3,19,13.7,216.3,208.6,116.9,15.7,83.3,100.7,20,0,0,0.3,0.4,0.7,2.1,2.1,2.7,3.1,5.3,2.1,0.4,3,2.9,0,1,3.1,3.6,4,6.3,6.7,7.4,5.7,21.6,16.3,9.9,0.6,16.6,7.3,1.9
