Zip Code,Date,Total Doses - Daily,Total Doses - Cumulative,1st Dose - Daily,1st Dose - Cumulative,1st Dose - Percent Population,Vaccine Series Completed - Daily,Vaccine Series Completed - Cumulative,Vaccine Series Completed  - Percent Population,Population,ZIP Code Location,Row_ID
60602,12/31/2020,0,44,0,44,0.038,0,0,0,1145,POINT (-87.628309 41.883136),60602-20201231
60660,01/25/2021,142,3211,100,2662,0.06,42,549,0.012,44498,POINT (-87.666362 41.991062),60660-20210125
60656,12/27/2020,0,197,0,197,0.007,0,0,0,28218,POINT (-87.817934 41.974566),60656-20201227
60618,01/10/2021,26,2619,8,2139,0.023,18,480,0.005,94907,POINT (-87.703343 41.946699),60618-20210110
60637,01/02/2021,7,626,7,626,0.013,0,0,0,47300,POINT (-87.604053 41.780991),60637-20210102
60633,01/09/2021,1,98,1,87,0.007,0,11,0.001,12689,POINT (-87.556037 41.653147),60633-20210109
60612,12/17/2020,42,44,42,44,0.001,0,0,0,33735,POINT (-87.687011 41.88004),60612-20201217
60651,12/27/2020,0,115,0,115,0.002,0,0,0,63492,POINT (-87.741017 41.901964),60651-20201227
60620,01/11/2021,26,672,10,584,0.009,16,88,0.001,67711,POINT (-87.651656 41.740873),60620-20210111
60606,01/20/2021,24,319,9,205,0.062,15,114,0.035,3287,POINT (-87.63676 41.882634),60606-20210120
60653,12/21/2020,31,101,31,101,0.003,0,0,0,33154,POINT (-87.611244 41.819261),60653-20201221
60632,01/07/2021,58,604,41,579,0.006,17,25,0,89857,POINT (-87.711251 41.810038),60632-20210107
Unknown,12/20/2020,1,10,1,10,0,0,0,0,0,,Unknown-20201220
60606,01/05/2021,7,146,4,140,0.043,3,6,0.002,3287,POINT (-87.63676 41.882634),60606-20210105
60620,12/15/2020,0,0,0,0,0,0,0,0,67711,POINT (-87.651656 41.740873),60620-20201215
60636,01/03/2021,1,88,1,88,0.003,0,0,0,30024,POINT (-87.668597 41.77599),60636-20210103
60636,01/14/2021,12,224,10,199,0.007,2,25,0.001,30024,POINT (-87.668597 41.77599),60636-20210114
60647,01/02/2021,45,1388,45,1388,0.016,0,0,0,87633,POINT (-87.701101 41.921058),60647-20210102
60602,01/17/2021,3,123,2,92,0.08,1,31,0.027,1145,POINT (-87.628309 41.883136),60602-20210117
60632,12/28/2020,28,188,28,188,0.002,0,0,0,89857,POINT (-87.711251 41.810038),60632-20201228
60827,01/13/2021,3,27,3,23,0.001,0,4,0,28483,POINT (-87.633087 41.650765),60827-20210113
60626,12/26/2020,2,339,2,339,0.007,0,0,0,50544,POINT (-87.669834 42.009469),60626-20201226
Unknown,01/13/2021,54,251,44,219,0,10,32,0,0,,Unknown-20210113
60639,12/27/2020,0,217,0,217,0.002,0,0,0,88204,POINT (-87.75531 41.920609),60639-20201227
60640,01/20/2021,320,4703,241,3762,0.054,79,941,0.014,69363,POINT (-87.662232 41.971888),60640-20210120
60643,01/14/2021,51,1467,46,1176,0.024,5,291,0.006,48887,POINT (-87.662381 41.700445),60643-20210114
60611,01/08/2021,961,3602,440,2840,0.085,521,762,0.023,33224,POINT (-87.620291 41.894734),60611-20210108
60645,12/22/2020,38,236,38,236,0.005,0,0,0,47270,POINT (-87.695049 42.008927),60645-20201222
60629,12/20/2020,20,122,20,122,0.001,0,0,0,110029,POINT (-87.711565 41.777061),60629-20201220
60616,12/27/2020,0,659,0,659,0.012,0,0,0,54197,POINT (-87.629531 41.844869),60616-20201227
60616,01/06/2021,73,1253,44,1202,0.022,29,51,0.001,54197,POINT (-87.629531 41.844869),60616-20210106
60656,01/15/2021,24,740,20,540,0.019,4,200,0.007,28218,POINT (-87.817934 41.974566),60656-20210115
60643,12/28/2020,17,330,17,330,0.007,0,0,0,48887,POINT (-87.662381 41.700445),60643-20201228
60616,01/16/2021,55,2469,36,1820,0.034,19,649,0.012,54197,POINT (-87.629531 41.844869),60616-20210116
60641,01/03/2021,18,711,18,711,0.01,0,0,0,69880,POINT (-87.746791 41.946682),60641-20210103
60641,01/22/2021,195,2730,179,2127,0.03,16,603,0.009,69880,POINT (-87.746791 41.946682),60641-20210122
60661,12/15/2020,0,0,0,0,0,0,0,0,10354,POINT (-87.644283 41.882786),60661-20201215
60626,12/20/2020,8,170,8,170,0.003,0,0,0,50544,POINT (-87.669834 42.009469),60626-20201220
60642,12/29/2020,52,603,52,603,0.031,0,0,0,19716,POINT (-87.657821 41.899935),60642-20201229
60647,12/16/2020,8,8,8,8,0,0,0,0,87633,POINT (-87.701101 41.921058),60647-20201216
60827,02/10/2021,7,134,5,110,0.004,2,24,0.001,28483,POINT (-87.633087 41.650765),60827-20210210
60619,01/16/2021,25,897,24,788,0.013,1,109,0.002,61207,POINT (-87.60569 41.744737),60619-20210116
60638,01/10/2021,20,958,6,789,0.013,14,169,0.003,58669,POINT (-87.771902 41.787032),60638-20210110
60660,12/24/2020,11,342,11,342,0.008,0,0,0,44498,POINT (-87.666362 41.991062),60660-20201224
60621,12/22/2020,4,28,4,28,0.001,0,0,0,28018,POINT (-87.638812 41.776931),60621-20201222
60601,01/12/2021,73,857,27,601,0.04,46,256,0.017,15083,POINT (-87.622844 41.886262),60601-20210112
60652,01/02/2021,12,393,12,393,0.009,0,0,0,43447,POINT (-87.714238 41.745398),60652-20210102
60629,01/21/2021,245,2071,222,1669,0.015,23,402,0.004,110029,POINT (-87.711565 41.777061),60629-20210121
60707,01/23/2021,28,595,28,490,0.011,0,105,0.002,43093,POINT (-87.808283 41.921777),60707-20210123
60614,12/28/2020,102,1425,102,1425,0.02,0,0,0,71954,POINT (-87.652064 41.922605),60614-20201228
60616,12/22/2020,106,539,106,539,0.01,0,0,0,54197,POINT (-87.629531 41.844869),60616-20201222
60620,01/16/2021,21,897,18,760,0.011,3,137,0.002,67711,POINT (-87.651656 41.740873),60620-20210116
60638,12/28/2020,30,357,30,357,0.006,0,0,0,58669,POINT (-87.771902 41.787032),60638-20201228
60827,12/29/2020,1,8,1,8,0,0,0,0,28483,POINT (-87.633087 41.650765),60827-20201229
60640,12/22/2020,135,606,135,606,0.009,0,0,0,69363,POINT (-87.662232 41.971888),60640-20201222
60657,12/30/2020,216,2007,216,2007,0.028,0,0,0,70958,POINT (-87.658216 41.939715),60657-20201230
60612,01/03/2021,10,815,10,815,0.024,0,0,0,33735,POINT (-87.687011 41.88004),60612-20210103
60623,12/16/2020,2,2,2,2,0,0,0,0,81283,POINT (-87.717446 41.850321),60623-20201216
60666,12/18/2020,0,0,0,0,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20201218
60636,12/15/2020,0,0,0,0,0,0,0,0,30024,POINT (-87.668597 41.77599),60636-20201215
60619,12/28/2020,32,153,32,153,0.002,0,0,0,61207,POINT (-87.60569 41.744737),60619-20201228
60605,01/10/2021,62,2646,7,1953,0.067,55,693,0.024,29060,POINT (-87.623449 41.867824),60605-20210110
60617,01/03/2021,7,375,7,375,0.004,0,0,0,83553,POINT (-87.556897 41.721257),60617-20210103
60606,12/19/2020,13,49,13,49,0.015,0,0,0,3287,POINT (-87.63676 41.882634),60606-20201219
60618,12/16/2020,3,3,3,3,0,0,0,0,94907,POINT (-87.703343 41.946699),60618-20201216
60601,01/22/2021,120,1365,109,973,0.065,11,392,0.026,15083,POINT (-87.622844 41.886262),60601-20210122
60606,02/15/2021,13,762,7,525,0.16,6,237,0.072,3287,POINT (-87.63676 41.882634),60606-20210215
60625,01/04/2021,136,1307,132,1303,0.016,4,4,0,79444,POINT (-87.701816 41.971155),60625-20210104
60626,01/10/2021,13,1423,4,1255,0.025,9,168,0.003,50544,POINT (-87.669834 42.009469),60626-20210110
60633,12/23/2020,4,23,4,23,0.002,0,0,0,12689,POINT (-87.556037 41.653147),60633-20201223
60645,01/23/2021,65,2462,56,2057,0.044,9,405,0.009,47270,POINT (-87.695049 42.008927),60645-20210123
60610,12/24/2020,21,644,21,644,0.016,0,0,0,40548,POINT (-87.63581 41.90455),60610-20201224
60707,02/09/2021,68,1347,55,1105,0.026,13,242,0.006,43093,POINT (-87.808283 41.921777),60707-20210209
60609,12/24/2020,7,180,7,180,0.003,0,0,0,60939,POINT (-87.653382 41.812017),60609-20201224
60625,12/25/2020,0,627,0,627,0.008,0,0,0,79444,POINT (-87.701816 41.971155),60625-20201225
60606,01/31/2021,2,496,1,352,0.107,1,144,0.044,3287,POINT (-87.63676 41.882634),60606-20210131
60657,01/06/2021,148,2717,99,2645,0.037,49,72,0.001,70958,POINT (-87.658216 41.939715),60657-20210106
60605,01/05/2021,105,1812,75,1760,0.061,30,52,0.002,29060,POINT (-87.623449 41.867824),60605-20210105
60602,12/16/2020,0,0,0,0,0,0,0,0,1145,POINT (-87.628309 41.883136),60602-20201216
60660,12/31/2020,32,589,32,589,0.013,0,0,0,44498,POINT (-87.666362 41.991062),60660-20201231
60646,12/17/2020,13,13,13,13,0,0,0,0,28569,POINT (-87.761826 41.993931),60646-20201217
Unknown,01/04/2021,4,94,4,94,0,0,0,0,0,,Unknown-20210104
60660,01/10/2021,12,1798,7,1605,0.036,5,193,0.004,44498,POINT (-87.666362 41.991062),60660-20210110
60607,12/25/2020,0,996,0,996,0.034,0,0,0,29293,POINT (-87.652727 41.876104),60607-20201225
60611,12/18/2020,515,702,515,702,0.021,0,0,0,33224,POINT (-87.620291 41.894734),60611-20201218
60666,01/04/2021,0,0,0,0,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210104
60607,12/30/2020,172,1350,172,1350,0.046,0,0,0,29293,POINT (-87.652727 41.876104),60607-20201230
60649,01/13/2021,118,910,102,815,0.017,16,95,0.002,46633,POINT (-87.571522 41.762202),60649-20210113
60628,01/14/2021,31,712,26,611,0.01,5,101,0.002,64254,POINT (-87.621537 41.694192),60628-20210114
60603,01/06/2021,1,49,1,48,0.046,0,1,0.001,1052,POINT (-87.625473 41.880112),60603-20210106
60601,01/05/2021,36,499,34,495,0.033,2,4,0,15083,POINT (-87.622844 41.886262),60601-20210105
60661,01/05/2021,25,537,24,531,0.051,1,6,0.001,10354,POINT (-87.644283 41.882786),60661-20210105
60624,01/16/2021,10,428,8,373,0.011,2,55,0.002,34892,POINT (-87.722735 41.879417),60624-20210116
60633,12/26/2020,0,26,0,26,0.002,0,0,0,12689,POINT (-87.556037 41.653147),60633-20201226
60601,01/17/2021,13,1015,7,706,0.047,6,309,0.02,15083,POINT (-87.622844 41.886262),60601-20210117
60661,01/03/2021,7,478,7,478,0.046,0,0,0,10354,POINT (-87.644283 41.882786),60661-20210103
60646,01/03/2021,5,477,5,477,0.017,0,0,0,28569,POINT (-87.761826 41.993931),60646-20210103
60611,01/23/2021,139,6645,133,4608,0.139,6,2037,0.061,33224,POINT (-87.620291 41.894734),60611-20210123
60614,01/03/2021,35,1887,35,1887,0.026,0,0,0,71954,POINT (-87.652064 41.922605),60614-20210103
60651,01/17/2021,4,737,4,634,0.01,0,103,0.002,63492,POINT (-87.741017 41.901964),60651-20210117
60652,12/22/2020,22,115,22,115,0.003,0,0,0,43447,POINT (-87.714238 41.745398),60652-20201222
60827,01/03/2021,0,9,0,9,0,0,0,0,28483,POINT (-87.633087 41.650765),60827-20210103
60653,01/11/2021,34,710,13,605,0.018,21,105,0.003,33154,POINT (-87.611244 41.819261),60653-20210111
60631,12/29/2020,44,407,44,407,0.014,0,0,0,29529,POINT (-87.813371 41.995019),60631-20201229
60666,01/09/2021,0,0,0,0,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210109
60655,01/05/2021,36,722,31,716,0.025,5,6,0,28569,POINT (-87.701434 41.696456),60655-20210105
60827,01/26/2021,5,56,5,49,0.002,0,7,0,28483,POINT (-87.633087 41.650765),60827-20210126
60629,01/04/2021,42,602,41,601,0.005,1,1,0,110029,POINT (-87.711565 41.777061),60629-20210104
60602,01/07/2021,2,63,0,60,0.052,2,3,0.003,1145,POINT (-87.628309 41.883136),60602-20210107
60707,12/30/2020,16,114,16,114,0.003,0,0,0,43093,POINT (-87.808283 41.921777),60707-20201230
60652,01/12/2021,54,704,30,600,0.014,24,104,0.002,43447,POINT (-87.714238 41.745398),60652-20210112
60601,02/18/2021,107,3116,47,2107,0.14,60,1009,0.067,15083,POINT (-87.622844 41.886262),60601-20210218
60707,01/09/2021,14,201,10,181,0.004,4,20,0,43093,POINT (-87.808283 41.921777),60707-20210109
60638,01/14/2021,87,1291,72,985,0.017,15,306,0.005,58669,POINT (-87.771902 41.787032),60638-20210114
60651,01/01/2021,0,237,0,237,0.004,0,0,0,63492,POINT (-87.741017 41.901964),60651-20210101
60630,12/21/2020,102,331,102,331,0.006,0,0,0,56433,POINT (-87.759611 41.971261),60630-20201221
60613,01/03/2021,21,1258,21,1258,0.025,0,0,0,50761,POINT (-87.661343 41.953742),60613-20210103
60707,01/31/2021,8,835,7,691,0.016,1,144,0.003,43093,POINT (-87.808283 41.921777),60707-20210131
60609,12/29/2020,37,243,37,243,0.004,0,0,0,60939,POINT (-87.653382 41.812017),60609-20201229
60608,12/16/2020,0,0,0,0,0,0,0,0,80059,POINT (-87.670366 41.849879),60608-20201216
60607,02/06/2021,111,6445,74,4346,0.148,37,2099,0.072,29293,POINT (-87.652727 41.876104),60607-20210206
60630,01/20/2021,135,2223,88,1694,0.03,47,529,0.009,56433,POINT (-87.759611 41.971261),60630-20210120
60657,01/14/2021,155,4913,107,3523,0.05,48,1390,0.02,70958,POINT (-87.658216 41.939715),60657-20210114
60652,01/10/2021,12,618,3,558,0.013,9,60,0.001,43447,POINT (-87.714238 41.745398),60652-20210110
60624,12/30/2020,21,102,21,102,0.003,0,0,0,34892,POINT (-87.722735 41.879417),60624-20201230
60606,12/31/2020,5,123,5,123,0.037,0,0,0,3287,POINT (-87.63676 41.882634),60606-20201231
60641,12/21/2020,87,302,87,302,0.004,0,0,0,69880,POINT (-87.746791 41.946682),60641-20201221
60661,12/30/2020,32,438,32,438,0.042,0,0,0,10354,POINT (-87.644283 41.882786),60661-20201230
60827,02/04/2021,8,107,7,89,0.003,1,18,0.001,28483,POINT (-87.633087 41.650765),60827-20210204
60610,12/19/2020,98,323,98,323,0.008,0,0,0,40548,POINT (-87.63581 41.90455),60610-20201219
60638,01/02/2021,28,567,28,567,0.01,0,0,0,58669,POINT (-87.771902 41.787032),60638-20210102
60640,12/27/2020,0,742,0,742,0.011,0,0,0,69363,POINT (-87.662232 41.971888),60640-20201227
60651,01/08/2021,60,459,33,421,0.007,27,38,0.001,63492,POINT (-87.741017 41.901964),60651-20210108
60607,01/05/2021,86,1694,74,1672,0.057,12,22,0.001,29293,POINT (-87.652727 41.876104),60607-20210105
60653,12/17/2020,10,10,10,10,0,0,0,0,33154,POINT (-87.611244 41.819261),60653-20201217
60622,12/23/2020,124,1336,124,1336,0.025,0,0,0,53294,POINT (-87.681818 41.902762),60622-20201223
60625,01/15/2021,112,2873,105,2268,0.029,7,605,0.008,79444,POINT (-87.701816 41.971155),60625-20210115
60649,01/16/2021,13,1011,13,901,0.019,0,110,0.002,46633,POINT (-87.571522 41.762202),60649-20210116
60649,01/23/2021,61,1730,53,1540,0.033,8,190,0.004,46633,POINT (-87.571522 41.762202),60649-20210123
60607,01/31/2021,21,5406,14,3666,0.125,7,1740,0.059,29293,POINT (-87.652727 41.876104),60607-20210131
60660,01/08/2021,194,1727,105,1572,0.035,89,155,0.003,44498,POINT (-87.666362 41.991062),60660-20210108
60656,01/21/2021,66,966,54,722,0.026,12,244,0.009,28218,POINT (-87.817934 41.974566),60656-20210121
60602,01/12/2021,9,93,2,66,0.058,7,27,0.024,1145,POINT (-87.628309 41.883136),60602-20210112
60618,12/20/2020,24,450,24,450,0.005,0,0,0,94907,POINT (-87.703343 41.946699),60618-20201220
60630,01/03/2021,7,680,7,680,0.012,0,0,0,56433,POINT (-87.759611 41.971261),60630-20210103
60629,01/09/2021,60,929,31,827,0.008,29,102,0.001,110029,POINT (-87.711565 41.777061),60629-20210109
60666,12/28/2020,0,0,0,0,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20201228
60657,12/27/2020,1,1500,1,1500,0.021,0,0,0,70958,POINT (-87.658216 41.939715),60657-20201227
60666,01/14/2021,0,1,0,1,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210114
60628,01/09/2021,20,555,16,509,0.008,4,46,0.001,64254,POINT (-87.621537 41.694192),60628-20210109
60624,01/21/2021,56,575,44,482,0.014,12,93,0.003,34892,POINT (-87.722735 41.879417),60624-20210121
60609,01/15/2021,36,966,28,790,0.013,8,176,0.003,60939,POINT (-87.653382 41.812017),60609-20210115
60608,01/23/2021,145,3738,138,2935,0.037,7,803,0.01,80059,POINT (-87.670366 41.849879),60608-20210123
60613,12/17/2020,49,56,49,56,0.001,0,0,0,50761,POINT (-87.661343 41.953742),60613-20201217
60633,01/24/2021,6,253,5,205,0.016,1,48,0.004,12689,POINT (-87.556037 41.653147),60633-20210124
60656,01/11/2021,40,582,9,427,0.015,31,155,0.005,28218,POINT (-87.817934 41.974566),60656-20210111
60656,12/31/2020,13,284,13,284,0.01,0,0,0,28218,POINT (-87.817934 41.974566),60656-20201231
60607,01/26/2021,282,4726,218,3209,0.11,64,1517,0.052,29293,POINT (-87.652727 41.876104),60607-20210126
60608,12/25/2020,1,565,1,565,0.007,0,0,0,80059,POINT (-87.670366 41.849879),60608-20201225
60618,01/21/2021,323,4719,250,3451,0.036,73,1268,0.013,94907,POINT (-87.703343 41.946699),60618-20210121
60625,12/15/2020,0,0,0,0,0,0,0,0,79444,POINT (-87.701816 41.971155),60625-20201215
60619,01/23/2021,101,1727,98,1506,0.025,3,221,0.004,61207,POINT (-87.60569 41.744737),60619-20210123
60633,01/26/2021,27,293,20,234,0.018,7,59,0.005,12689,POINT (-87.556037 41.653147),60633-20210126
60660,01/21/2021,192,2800,160,2329,0.052,32,471,0.011,44498,POINT (-87.666362 41.991062),60660-20210121
60619,02/02/2021,153,3195,117,2785,0.046,36,410,0.007,61207,POINT (-87.60569 41.744737),60619-20210202
60647,12/29/2020,118,1159,118,1159,0.013,0,0,0,87633,POINT (-87.701101 41.921058),60647-20201229
60666,02/15/2021,0,23,0,21,0,0,2,0,0,POINT (-87.896371 41.979511),60666-20210215
60618,01/06/2021,127,1916,109,1880,0.02,18,36,0,94907,POINT (-87.703343 41.946699),60618-20210106
60621,01/11/2021,5,264,2,245,0.009,3,19,0.001,28018,POINT (-87.638812 41.776931),60621-20210111
60636,01/20/2021,28,308,20,263,0.009,8,45,0.001,30024,POINT (-87.668597 41.77599),60636-20210120
60617,01/08/2021,71,654,43,591,0.007,28,63,0.001,83553,POINT (-87.556897 41.721257),60617-20210108
60639,12/23/2020,28,203,28,203,0.002,0,0,0,88204,POINT (-87.75531 41.920609),60639-20201223
Unknown,01/17/2021,1,380,1,339,0,0,41,0,0,,Unknown-20210117
60660,12/16/2020,2,2,2,2,0,0,0,0,44498,POINT (-87.666362 41.991062),60660-20201216
60621,12/27/2020,0,34,0,34,0.001,0,0,0,28018,POINT (-87.638812 41.776931),60621-20201227
Unknown,12/24/2020,3,38,3,38,0,0,0,0,0,,Unknown-20201224
60611,01/04/2021,54,2127,46,2119,0.064,8,8,0,33224,POINT (-87.620291 41.894734),60611-20210104
60666,02/20/2021,0,26,0,23,0,0,3,0,0,POINT (-87.896371 41.979511),60666-20210220
60620,01/23/2021,64,1381,59,1159,0.017,5,222,0.003,67711,POINT (-87.651656 41.740873),60620-20210123
60613,12/29/2020,142,1044,142,1044,0.021,0,0,0,50761,POINT (-87.661343 41.953742),60613-20201229
60626,12/30/2020,293,715,293,715,0.014,0,0,0,50544,POINT (-87.669834 42.009469),60626-20201230
60641,01/15/2021,96,1897,84,1487,0.021,12,410,0.006,69880,POINT (-87.746791 41.946682),60641-20210115
60661,12/19/2020,61,197,61,197,0.019,0,0,0,10354,POINT (-87.644283 41.882786),60661-20201219
60657,01/11/2021,306,4150,74,3104,0.044,232,1046,0.015,70958,POINT (-87.658216 41.939715),60657-20210111
60657,12/22/2020,205,1253,205,1253,0.018,0,0,0,70958,POINT (-87.658216 41.939715),60657-20201222
60643,12/24/2020,10,311,10,311,0.006,0,0,0,48887,POINT (-87.662381 41.700445),60643-20201224
60827,02/14/2021,0,147,0,118,0.004,0,29,0.001,28483,POINT (-87.633087 41.650765),60827-20210214
60827,01/09/2021,1,19,1,17,0.001,0,2,0,28483,POINT (-87.633087 41.650765),60827-20210109
60605,12/24/2020,42,1208,42,1208,0.042,0,0,0,29060,POINT (-87.623449 41.867824),60605-20201224
60617,12/17/2020,24,25,24,25,0,0,0,0,83553,POINT (-87.556897 41.721257),60617-20201217
60621,01/06/2021,14,219,11,214,0.008,3,5,0,28018,POINT (-87.638812 41.776931),60621-20210106
60660,12/20/2020,8,184,8,184,0.004,0,0,0,44498,POINT (-87.666362 41.991062),60660-20201220
60707,01/19/2021,95,432,81,349,0.008,14,83,0.002,43093,POINT (-87.808283 41.921777),60707-20210119
60630,12/19/2020,81,210,81,210,0.004,0,0,0,56433,POINT (-87.759611 41.971261),60630-20201219
60608,01/20/2021,307,3016,219,2297,0.029,88,719,0.009,80059,POINT (-87.670366 41.849879),60608-20210120
60649,12/15/2020,0,0,0,0,0,0,0,0,46633,POINT (-87.571522 41.762202),60649-20201215
60655,01/01/2021,0,529,0,529,0.019,0,0,0,28569,POINT (-87.701434 41.696456),60655-20210101
60624,12/20/2020,1,24,1,24,0.001,0,0,0,34892,POINT (-87.722735 41.879417),60624-20201220
60636,01/07/2021,15,141,12,136,0.005,3,5,0,30024,POINT (-87.668597 41.77599),60636-20210107
60609,01/10/2021,14,696,3,624,0.01,11,72,0.001,60939,POINT (-87.653382 41.812017),60609-20210110
60611,12/22/2020,182,1522,182,1522,0.046,0,0,0,33224,POINT (-87.620291 41.894734),60611-20201222
60639,12/29/2020,32,281,32,281,0.003,0,0,0,88204,POINT (-87.75531 41.920609),60639-20201229
60666,01/29/2021,3,9,3,9,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210129
60626,01/21/2021,186,3084,153,2639,0.052,33,445,0.009,50544,POINT (-87.669834 42.009469),60626-20210121
60610,01/13/2021,105,2077,54,1462,0.036,51,615,0.015,40548,POINT (-87.63581 41.90455),60610-20210113
60633,01/02/2021,5,53,5,53,0.004,0,0,0,12689,POINT (-87.556037 41.653147),60633-20210102
60644,12/26/2020,3,85,3,85,0.002,0,0,0,46591,POINT (-87.756863 41.881113),60644-20201226
60643,01/25/2021,122,2582,95,2144,0.044,27,438,0.009,48887,POINT (-87.662381 41.700445),60643-20210125
60655,01/16/2021,22,1467,16,1096,0.038,6,371,0.013,28569,POINT (-87.701434 41.696456),60655-20210116
60639,01/15/2021,67,1306,66,1105,0.013,1,201,0.002,88204,POINT (-87.75531 41.920609),60639-20210115
60652,12/26/2020,2,156,2,156,0.004,0,0,0,43447,POINT (-87.714238 41.745398),60652-20201226
60632,01/14/2021,70,949,60,810,0.009,10,139,0.002,89857,POINT (-87.711251 41.810038),60632-20210114
60619,01/12/2021,50,604,37,524,0.009,13,80,0.001,61207,POINT (-87.60569 41.744737),60619-20210112
60619,01/01/2021,0,267,0,267,0.004,0,0,0,61207,POINT (-87.60569 41.744737),60619-20210101
60649,01/01/2021,0,308,0,308,0.007,0,0,0,46633,POINT (-87.571522 41.762202),60649-20210101
60646,01/07/2021,72,696,33,651,0.023,39,45,0.002,28569,POINT (-87.761826 41.993931),60646-20210107
60623,12/31/2020,38,394,38,394,0.005,0,0,0,81283,POINT (-87.717446 41.850321),60623-20201231
60628,12/15/2020,0,0,0,0,0,0,0,0,64254,POINT (-87.621537 41.694192),60628-20201215
60630,01/05/2021,154,906,152,902,0.016,2,4,0,56433,POINT (-87.759611 41.971261),60630-20210105
60628,12/25/2020,0,111,0,111,0.002,0,0,0,64254,POINT (-87.621537 41.694192),60628-20201225
60644,12/27/2020,0,85,0,85,0.002,0,0,0,46591,POINT (-87.756863 41.881113),60644-20201227
60620,01/01/2021,0,257,0,257,0.004,0,0,0,67711,POINT (-87.651656 41.740873),60620-20210101
Unknown,01/21/2021,103,624,99,540,0,4,84,0,0,,Unknown-20210121
60637,12/28/2020,14,377,14,377,0.008,0,0,0,47300,POINT (-87.604053 41.780991),60637-20201228
60646,12/21/2020,55,225,55,225,0.008,0,0,0,28569,POINT (-87.761826 41.993931),60646-20201221
60617,01/01/2021,1,363,1,363,0.004,0,0,0,83553,POINT (-87.556897 41.721257),60617-20210101
60640,01/08/2021,500,2621,360,2372,0.034,140,249,0.004,69363,POINT (-87.662232 41.971888),60640-20210108
60617,12/22/2020,41,157,41,157,0.002,0,0,0,83553,POINT (-87.556897 41.721257),60617-20201222
60601,12/24/2020,9,308,9,308,0.02,0,0,0,15083,POINT (-87.622844 41.886262),60601-20201224
60625,12/31/2020,85,990,85,990,0.012,0,0,0,79444,POINT (-87.701816 41.971155),60625-20201231
60827,01/30/2021,8,82,7,70,0.002,1,12,0,28483,POINT (-87.633087 41.650765),60827-20210130
60601,02/06/2021,35,2279,19,1667,0.111,16,612,0.041,15083,POINT (-87.622844 41.886262),60601-20210206
60642,12/16/2020,3,3,3,3,0,0,0,0,19716,POINT (-87.657821 41.899935),60642-20201216
60624,12/15/2020,0,0,0,0,0,0,0,0,34892,POINT (-87.722735 41.879417),60624-20201215
60642,12/18/2020,135,187,135,187,0.009,0,0,0,19716,POINT (-87.657821 41.899935),60642-20201218
60606,02/11/2021,30,692,12,490,0.149,18,202,0.061,3287,POINT (-87.63676 41.882634),60606-20210211
60611,01/19/2021,162,5400,64,3473,0.105,98,1927,0.058,33224,POINT (-87.620291 41.894734),60611-20210119
60616,01/13/2021,173,2256,121,1663,0.031,52,593,0.011,54197,POINT (-87.629531 41.844869),60616-20210113
60639,01/09/2021,47,800,20,707,0.008,27,93,0.001,88204,POINT (-87.75531 41.920609),60639-20210109
60630,01/22/2021,159,2546,143,1967,0.035,16,579,0.01,56433,POINT (-87.759611 41.971261),60630-20210122
60642,01/02/2021,10,709,10,709,0.036,0,0,0,19716,POINT (-87.657821 41.899935),60642-20210102
60642,01/17/2021,11,1649,6,1133,0.057,5,516,0.026,19716,POINT (-87.657821 41.899935),60642-20210117
60642,01/19/2021,63,1760,29,1185,0.06,34,575,0.029,19716,POINT (-87.657821 41.899935),60642-20210119
60707,01/14/2021,21,298,15,235,0.005,6,63,0.001,43093,POINT (-87.808283 41.921777),60707-20210114
60606,01/27/2021,15,435,12,302,0.092,3,133,0.04,3287,POINT (-87.63676 41.882634),60606-20210127
60629,12/30/2020,95,496,95,496,0.005,0,0,0,110029,POINT (-87.711565 41.777061),60629-20201230
60641,12/24/2020,22,429,22,429,0.006,0,0,0,69880,POINT (-87.746791 41.946682),60641-20201224
60606,12/26/2020,1,91,1,91,0.028,0,0,0,3287,POINT (-87.63676 41.882634),60606-20201226
60649,12/29/2020,131,273,131,273,0.006,0,0,0,46633,POINT (-87.571522 41.762202),60649-20201229
60660,01/04/2021,92,724,88,720,0.016,4,4,0,44498,POINT (-87.666362 41.991062),60660-20210104
60625,01/11/2021,176,2286,57,1862,0.023,119,424,0.005,79444,POINT (-87.701816 41.971155),60625-20210111
60626,01/14/2021,272,2077,261,1773,0.035,11,304,0.006,50544,POINT (-87.669834 42.009469),60626-20210114
60607,02/10/2021,220,6922,114,4612,0.157,106,2310,0.079,29293,POINT (-87.652727 41.876104),60607-20210210
60641,12/31/2020,30,671,30,671,0.01,0,0,0,69880,POINT (-87.746791 41.946682),60641-20201231
60827,12/25/2020,0,7,0,7,0,0,0,0,28483,POINT (-87.633087 41.650765),60827-20201225
60666,02/05/2021,0,14,0,14,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210205
60651,01/15/2021,43,706,39,606,0.01,4,100,0.002,63492,POINT (-87.741017 41.901964),60651-20210115
